Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,3,Drew Devine,TOP,"Ball, Ball, Called Strike, Swinging Strike, Ball,Foul, 3 Drew Devine putout (5-3) for out number 1",3,2,,1,,Ty Culbreth,
2,11,Connor Panas,TOP,"Foul, Ball, Swinging Strike, Ball, 11 Connor PanasScores Earned (home run)",2,2,1,,,Ty Culbreth,
3,26,Jason Rogers,TOP,"Called Strike, Ball, Foul, Ball, Ball, 26 Jason Rogers putout (fly out to center field) for out number 2",3,2,,1,,Ty Culbreth,
4,25,Luke Roskam,TOP,"Ball, Swinging Strike, Ball, Ball, Foul, 25 Luke Roskam putout (strike out swinging) for out number3",3,2,,1,,Ty Culbreth,
5,4,Aaron Whitefield,BOTTOM,"Ball, Foul, 4 Aaron Whitefield advances to 1st (single)",1,1,1,,,,J Roeder
6,3,Jordan Barth,BOTTOM,"Called Strike, Swinging Strike, Ball, Foul, 4 Aaron Whitefield putout (4) for out number 1, 3 JordanBarth putout (4-3 DP) for out number 2",1,2,,,1,,J Roeder
7,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (fly out to the catcher) for out number 3,0,0,,,1,,J Roeder
8,44,Yanio Perez,TOP,"Called Strike, Foul, Ball, Ball, 44 Yanio Perez putout (fly out to right field) for out number 1",2,2,,1,,Ty Culbreth,
9,5,Nate Samson,TOP,"Ball, Ball, 5 Nate Samson putout (6-3) for out number 2",2,0,,1,,Ty Culbreth,
10,10,Aaron Takacs,TOP,"Foul, Called Strike, Ball, 10 Aaron Takacs advances to 1st (single)",1,2,1,,,Ty Culbreth,
11,7,Nick Anderson,TOP,7 Nick Anderson putout (4-3) for out number 3,0,0,,1,,Ty Culbreth,
12,20,Mike Hart,BOTTOM,"Swinging Strike, Foul, Ball, 20 Mike Hart putout (fly out to center field) for out number 1",1,2,,,1,,J Roeder
13,21,Darnell Sweeney,BOTTOM,"Ball, Ball, 21 Darnell Sweeney putout (1-3) for out number 2",2,0,,,1,,J Roeder
14,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach Scores Earned (home run)",0,1,1,,,,J Roeder
15,16,Hunter Clanin,BOTTOM,"Foul, Ball, Swinging Strike, Ball, Foul, Ball, 16Hunter Clanin putout (fly out to center field) forout number 3",3,2,,,1,,J Roeder
16,21,Marshall Awtry,TOP,"Called Strike, Ball, Called Strike, 21 Marshall Awtry putout (fly out to center field) for out number 1",1,2,,1,,Ty Culbreth,
17,3,Drew Devine,TOP,"Called Strike, Called Strike, Ball, Ball, Foul, Foul, 3 Drew Devine advances to 2nd (double)",2,2,1,,,Ty Culbreth,
18,11,Connor Panas,TOP,"Ball, Ball, 11 Connor Panas advances to 1st (single), 3 Drew Devine advances to 3rd (11)",2,0,1,,,Ty Culbreth,
19,26,Jason Rogers,TOP,"Swinging Strike, Foul, Ball, 26 Jason Rogers putout (strike out swinging) for out number 2",1,2,,1,,Ty Culbreth,
20,25,Luke Roskam,TOP,"Ball, 25 Luke Roskam putout (4-3) for out number 3",1,0,,1,,Ty Culbreth,
21,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Ball, Called Strike, Foul, Ball, 35 Shamoy Christopher putout (strike out swinging) forout number 1",3,2,,,1,,J Roeder
22,15,Logan Eickhoff,BOTTOM,"Ball, Called Strike, Foul, Ball, Ball, Foul, Foul,15 Logan Eickhoff putout (6-3) for out number 2",3,2,,,1,,J Roeder
23,4,Aaron Whitefield,BOTTOM,"Ball, Swinging Strike, Foul, Ball, 4 Aaron Whitefield putout (5-3) for out number 3",2,2,,,1,,J Roeder
